model,image,synset,y_true,y_pred,confidence,is_correct,dataset_type,corruption,severity,perturbation
swin_b,ILSVRC2012_val_00000293.JPEG,n01440764,0,0,0.87763554,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00002138.JPEG,n01440764,0,0,0.8836614,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00003014.JPEG,n01440764,0,0,0.86362016,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00006697.JPEG,n01440764,0,0,0.8890846,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00007197.JPEG,n01440764,0,0,0.89717984,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00009111.JPEG,n01440764,0,0,0.9155486,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00009191.JPEG,n01440764,0,0,0.73736966,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00009346.JPEG,n01440764,0,0,0.8642364,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00009379.JPEG,n01440764,0,0,0.8461451,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00009396.JPEG,n01440764,0,0,0.8772517,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00010306.JPEG,n01440764,0,133,0.8504297,0,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00011233.JPEG,n01440764,0,0,0.8710217,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00011993.JPEG,n01440764,0,0,0.83674115,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00012503.JPEG,n01440764,0,0,0.89756227,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00013716.JPEG,n01440764,0,0,0.78810966,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00016018.JPEG,n01440764,0,0,0.794399,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00017472.JPEG,n01440764,0,0,0.88406444,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00017699.JPEG,n01440764,0,0,0.85223925,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00017700.JPEG,n01440764,0,0,0.8527747,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00017995.JPEG,n01440764,0,0,0.8587137,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00018317.JPEG,n01440764,0,0,0.8528081,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00021740.JPEG,n01440764,0,0,0.8677178,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00023559.JPEG,n01440764,0,0,0.8842376,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00024235.JPEG,n01440764,0,0,0.8686961,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00024327.JPEG,n01440764,0,0,0.8448693,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00025129.JPEG,n01440764,0,0,0.8819812,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00025527.JPEG,n01440764,0,0,0.8669373,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00026064.JPEG,n01440764,0,0,0.8423868,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00026397.JPEG,n01440764,0,0,0.8501729,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00028158.JPEG,n01440764,0,0,0.76762897,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00029930.JPEG,n01440764,0,0,0.8674897,1,imagenet_c,impulse_noise,1,none
swin_b,ILSVRC2012_val_00030740.JPEG,n01440764,0,0,0.8906507,1,imagenet_c,impulse_noise,1,none
